,genres,original_language,vote_average,vote_count,popularity,budget,revenue,runtime,budget_to_rating,budget_to_pop,budget_to_vote_count,vote_count_to_popularity,vote_average_squared,log_budget,release_day_of_week,release_quarter,year,month
3897,"['Action', 'Thriller']",English,6.8,1614.0,21.423,29000000.0,59509925.0,105.0,3717948.717948718,1353685.2915091258,17956.656346749227,71.97966373812604,46.239999999999995,17.182806422433504,1,1,1991,3
3898,"['Crime', 'Mystery', 'Thriller', 'Romance', 'Drama']",Spanish,8.0,2231.0,21.421,2000000.0,33965843.0,130.0,222222.22222222222,93366.32276737782,896.0573476702509,99.50492841532493,64.0,14.508658238524095,3,3,2009,8
3899,"['Action', 'Drama', 'History', 'War']",English,6.6,249.0,21.417,0.0,43220000.0,132.0,0.0,0.0,0.0,11.10764152205915,43.559999999999995,0.0,4,2,1976,6
3900,['Drama'],English,5.5,1044.0,21.414,45000000.0,20350754.0,131.0,6923076.923076923,2101428.9717007563,43062.2009569378,46.57803158740073,30.25,17.622173069956816,4,3,1995,9
3901,"['Comedy', 'Romance']",English,5.8,2007.0,21.414,50000000.0,171269535.0,96.0,7352941.176470589,2334921.079667507,24900.3984063745,89.54225037922727,33.64,17.72753358339242,4,2,2002,6
3902,"['Animation', 'Romance', 'Action', 'Fantasy']",Japanese,8.0,141.0,21.408,0.0,12307555.0,61.0,0.0,0.0,0.0,6.292395573009639,64.0,0.0,6,4,1993,12
3904,"['Animation', 'Family', 'Adventure', 'Mystery']",English,7.0,1456.0,21.407,14000000.0,38625550.0,74.0,1750000.0,653991.6849628626,9608.78517501716,64.97969384567322,49.0,16.454567959008102,2,3,1986,7
3905,"['Fantasy', 'Horror', 'Adventure', 'Action']",English,5.5,894.0,21.406,20000000.0,37597471.0,97.0,3076923.076923077,934317.4810800711,22346.368715083798,39.900026778541466,30.25,16.811242881518265,4,3,2006,9
3906,"['Comedy', 'Drama']",English,6.9,486.0,21.404,8000000.0,56400000.0,105.0,1012658.2278481012,373761.91366099793,16427.104722792606,21.69255490091055,47.61000000000001,15.894952224644102,4,3,1983,9
3910,"['Action', 'Science Fiction', 'Thriller']",English,6.9,1366.0,21.382,45000000.0,2000000.0,94.0,5696202.531645569,2104573.940697783,32918.80029261156,61.0311857742829,47.61000000000001,17.622173069956816,1,1,2020,2
3911,"['Science Fiction', 'Adventure', 'Fantasy', 'Action', 'Comedy']",English,6.2,836.0,21.381,35000000.0,27107960.0,111.0,4861111.111111111,1636967.4009634722,41816.00955794504,37.35311201465529,38.440000000000005,17.370858648025116,0,3,1980,9
3913,"['Drama', 'Crime', 'Thriller']",English,7.2,4928.0,21.37,65000000.0,217764291.0,120.0,7926829.268292683,3041647.1689284043,13187.259078920673,220.29503799731782,51.84,17.989897843244528,2,3,2004,8
3914,"['Adventure', 'Action', 'Drama']",English,5.4,306.0,21.367,0.0,3005082.0,97.0,0.0,0.0,0.0,13.68086913756874,29.160000000000004,0.0,3,4,2014,10
3916,"['Romance', 'Comedy']",English,5.4,368.0,21.362,16000000.0,14822346.0,86.0,2500000.0,748993.5399307181,43360.433604336045,16.45648868616403,29.160000000000004,16.588099342704055,4,2,2004,5
3917,"['Adventure', 'Drama', 'Action', 'History', 'War']",English,6.4,1269.0,21.36,85000000.0,66976317.0,158.0,11486486.486486485,3979400.7490636706,66929.13385826771,56.75313059033989,40.96000000000001,18.258161826219297,2,4,1999,10
3919,"['Drama', 'Romance']",English,6.5,629.0,21.353,25000000.0,9204549.0,107.0,3333333.3333333335,1170795.6727391935,39682.53968253968,28.13939963315886,42.25,17.034386422832473,3,3,2017,7
3920,"['Animation', 'Adventure', 'Comedy']",English,7.0,228.0,21.35,38000000.0,34148750.0,102.0,4750000.0,1779859.4847775174,165938.86462882097,10.201342281879194,49.0,17.453096744006448,3,2,2022,5
3921,"['Mystery', 'Crime', 'Thriller']",English,7.8,1442.0,21.346,375000.0,1772000.0,100.0,42613.63636363636,17567.694181579685,259.87525987525987,64.53056475431845,60.839999999999996,12.834683971615659,5,4,1941,10
3923,['Thriller'],German,7.6,1358.0,21.34,0.0,7700259.0,105.0,0.0,0.0,0.0,60.78782452999105,57.76,0.0,3,3,2014,9
3926,"['Fantasy', 'Drama', 'Thriller', 'Romance']",English,7.3,4419.0,21.326,16500000.0,87892388.0,110.0,1987951.8072289154,773703.4605645691,3733.031674208145,197.93066380005374,53.29,16.61887099947687,4,3,2006,8
3928,"['Comedy', 'Fantasy']",English,5.9,1607.0,21.321,85000000.0,58292295.0,90.0,12318840.579710145,3986679.7992589464,52860.69651741294,71.99498230366022,34.81,18.258161826219297,4,4,2000,11
3930,"['Action', 'Drama', 'Thriller']",English,7.0,3391.0,21.312,90000000.0,250649836.0,132.0,11250000.0,4222972.972972972,26533.01886792453,151.98099677303694,49.0,18.31532023940565,4,4,1998,11
3931,"['Comedy', 'Family']",English,6.3,841.0,21.307,22000000.0,76196538.0,94.0,3013698.6301369863,1032524.5224574085,26128.266033254156,37.701170036311474,39.69,16.906553056777135,3,3,2012,8
3932,"['Drama', 'Action', 'Thriller', 'Crime']",Spanish,7.6,585.0,21.304,0.0,5102705.0,96.0,0.0,0.0,0.0,26.228479196556673,57.76,0.0,4,1,2009,3
3935,"['Fantasy', 'Comedy', 'Romance']",English,6.0,2120.0,21.3,37500000.0,102223269.0,115.0,5357142.857142857,1760563.38028169,17680.33946251768,95.06726457399103,36.0,17.439851517607305,4,2,2009,5
3936,"['Comedy', 'Horror', 'Science Fiction']",English,6.3,3040.0,21.299,9000000.0,25327500.0,100.0,1232876.7123287672,422555.04953284195,2959.55277869122,136.32898336248263,39.69,16.012735246411598,2,1,2019,2
3937,"['Action', 'Drama', 'History']",Korean,8.1,790.0,21.295,12820005.0,81927980.0,138.0,1408791.7582417582,602019.4881427565,16207.338811630847,35.43395380130074,65.61,16.36651747747541,2,3,2017,8
3939,"['Animation', 'Fantasy', 'Adventure']",Japanese,7.5,308.0,21.293,0.0,53000000.0,114.0,0.0,0.0,0.0,13.815996052572556,56.25,0.0,5,4,2009,12
3940,"['Action', 'Thriller', 'Adventure', 'Science Fiction']",English,5.8,1616.0,21.292,60000000.0,74208267.0,136.0,8823529.411764706,2817959.797106894,37105.751391465674,72.49237394581016,33.64,17.909855136853043,4,1,2003,3
3941,"['Action', 'Adventure', 'Thriller']",English,6.3,1900.0,21.29,66000000.0,57777106.0,116.0,9041095.89041096,3100046.9704086427,34718.569174118886,85.24001794526694,39.69,18.005165315142214,3,3,2011,9
3942,"['Crime', 'Comedy']",English,5.8,2380.0,21.29,4000000.0,4257354.0,98.0,588235.2941176471,187881.63457022078,1679.9664006719865,106.77433826828174,33.64,15.201805169084134,5,4,1995,12
3943,"['Animation', 'Comedy']",Japanese,7.5,45.0,21.288,0.0,7283918.0,121.0,0.0,0.0,0.0,2.019023689877961,56.25,0.0,4,3,2022,7
3944,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",English,6.7,2558.0,21.285,35000000.0,321731527.0,118.0,4545454.545454545,1644350.481559784,13677.217663149668,114.78573031186897,44.89,17.370858648025116,4,2,1992,5
3945,['Comedy'],English,5.2,799.0,21.281,22000000.0,22400154.0,83.0,3548387.0967741935,1033786.0062966966,27500.0,35.86014990350523,27.040000000000003,16.906553056777135,4,3,2005,8
3946,"['Horror', 'Drama', 'Mystery', 'Science Fiction']",English,6.4,801.0,21.28,0.0,44291.0,100.0,0.0,0.0,0.0,35.951526032315975,40.96000000000001,0.0,3,3,2019,9
3947,"['Comedy', 'Crime', 'Science Fiction']",English,6.0,2788.0,21.273,63000000.0,296938801.0,93.0,9000000.0,2961500.4935834156,22588.741484403014,125.17397746150047,36.0,17.958645300228824,4,3,2002,7
3948,"['Science Fiction', 'Action', 'Horror']",English,6.4,4930.0,21.268,50000000.0,159773545.0,114.0,6756756.756756756,2350949.78371262,10139.93104846887,221.393928507275,40.96000000000001,17.72753358339242,4,2,1992,5
3949,"['Animation', 'Mystery', 'Science Fiction', 'Thriller']",Japanese,7.8,1929.0,21.267,0.0,946590.0,90.0,0.0,0.0,0.0,86.63043966407689,60.839999999999996,0.0,6,4,2006,10
3951,"['Adventure', 'Action', 'Comedy', 'Western']",English,6.4,2237.0,21.251,55000000.0,99274467.0,110.0,7432432.432432432,2588113.500541151,24575.51385165326,100.53480742438542,40.96000000000001,17.822843761378564,4,2,2000,5
3953,"['Comedy', 'Crime']",English,6.2,2283.0,21.246,21000000.0,97409779.0,94.0,2916666.6666666665,988421.3499011579,9194.395796847635,102.62519104558123,38.440000000000005,16.860033043306743,3,2,2019,5
3956,"['Adventure', 'Mystery', 'Animation']",Japanese,7.3,195.0,21.238,0.0,9107390.0,95.0,0.0,0.0,0.0,8.768774170339059,53.29,0.0,5,2,1997,4
3957,['Horror'],English,6.8,728.0,21.236,4200000.0,5835247.0,88.0,538461.5384615385,197777.3592013562,5761.316872427984,32.73970138514121,46.239999999999995,15.250595321348806,4,4,1990,10
3965,"['Thriller', 'Science Fiction', 'Drama']",English,6.1,3048.0,21.201,13300000.0,5735963.0,108.0,1873239.4366197183,627328.8995802085,4362.085929813054,137.29111301292735,37.209999999999994,16.40327466837995,4,1,2014,3
3966,"['Science Fiction', 'Action', 'Thriller']",English,5.6,1977.0,21.196,62000000.0,53321673.0,93.0,9393939.393939395,2925080.20381204,31344.79271991911,89.07010272121103,31.359999999999996,17.9426449591384,2,4,2005,11
3967,"['Comedy', 'Science Fiction', 'Fantasy', 'Horror']",English,7.5,2508.0,21.19,1200000.0,112892319.0,100.0,141176.4705882353,56630.486078338836,478.2781984854524,113.02388463271744,56.25,13.997832948091215,3,3,1975,8
3968,"['Animation', 'Family', 'Adventure', 'Comedy']",English,6.1,2444.0,21.186,85000000.0,197309027.0,86.0,11971830.985915493,4012083.451335788,34764.82617586912,110.15956008293519,37.209999999999994,18.258161826219297,2,3,2006,9
3969,"['Animation', 'Adventure', 'Family']",English,6.5,1090.0,21.181,25000000.0,21288692.0,80.0,3333333.3333333335,1180303.1018365517,22914.757103574702,49.14115684594923,42.25,17.034386422832473,2,3,1985,7
3970,['Comedy'],English,6.4,3801.0,21.174,38000000.0,118102725.0,111.0,5135135.135135135,1794653.820723529,9994.739610731194,171.4169748353928,40.96000000000001,17.453096744006448,3,4,2016,12
3976,"['Action', 'Drama', 'Thriller']",German,7.3,1938.0,21.165,1530000.0,7267585.0,81.0,184337.34939759035,72289.15662650602,789.0665291387313,87.43514549966163,53.29,14.240778946963175,1,1,1998,3
3979,"['Comedy', 'Drama', 'Romance']",English,6.1,1713.0,21.149,55000000.0,154906693.0,105.0,7746478.873239437,2600595.77284978,32088.681446907816,77.33983475551943,37.209999999999994,17.822843761378564,4,4,2002,12
3981,"['Action', 'Drama']",English,5.4,259.0,21.139,13000000.0,4537.0,110.0,2031250.0,614977.0566251952,50000.0,11.698812051131489,29.160000000000004,16.380459992348886,4,1,2018,1
3982,"['Adventure', 'Comedy', 'Romance']",English,6.6,1949.0,21.139,20000000.0,39782683.0,109.0,2631578.947368421,946118.5486541464,10256.410256410256,88.03468991372691,43.559999999999995,16.811242881518265,4,3,2011,7
3986,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",English,5.4,685.0,21.13,21000000.0,42273609.0,96.0,3281250.0,993847.6100331283,30612.244897959183,30.95345684591053,29.160000000000004,16.860033043306743,2,1,1993,3
3987,"['Drama', 'Romance', 'Science Fiction', 'Adventure']",Russian,6.7,701.0,21.126,5027266.0,19454845.0,117.0,652891.6883116883,237965.82410300104,7161.347578347579,31.6821838560969,44.89,15.430387054453037,3,1,2017,1
3988,"['Mystery', 'Science Fiction']",English,7.3,2422.0,21.124,27000000.0,27200316.0,100.0,3253012.0481927707,1278167.0138231397,11143.210895583987,109.47387452540228,53.29,17.11134746100564,4,1,1998,2
3990,"['Crime', 'Drama']",English,7.8,1671.0,21.115,12000000.0,53267000.0,151.0,1363636.3636363635,568316.3627752783,7177.033492822967,75.55957494912955,60.839999999999996,16.300417291085605,3,4,1973,12
3994,"['Drama', 'Comedy']",English,7.1,2076.0,21.09,25000000.0,46333545.0,108.0,3086419.75308642,1185395.9222380274,12036.59123736158,93.9791760977818,50.41,17.034386422832473,3,4,2021,10
3995,"['Family', 'Comedy', 'Action']",English,4.7,873.0,21.09,27000000.0,85564310.0,89.0,4736842.105263158,1280227.5960170696,30892.448512585812,39.52014486192847,22.090000000000003,17.11134746100564,3,3,2011,8
3996,['Drama'],English,5.3,66.0,21.088,73000.0,8000000.0,71.0,11587.301587301588,3461.6843702579663,1089.55223880597,2.9880478087649402,28.09,11.19822841866684,1,4,1968,10
3997,"['Adventure', 'History', 'Action']",English,6.6,1607.0,21.088,160000000.0,61698899.0,102.0,21052631.57894737,7587253.414264036,99502.48756218905,72.7544367982615,43.559999999999995,18.8906843794481,4,3,1999,8
3998,"['War', 'Drama', 'Action', 'Thriller']",English,6.5,1056.0,21.087,62000000.0,127666415.0,116.0,8266666.666666667,2940200.123298715,58656.575212866606,47.81092950604428,42.25,17.9426449591384,3,2,2000,4
3999,"['Thriller', 'Action', 'Drama']",English,6.3,1501.0,21.082,68000000.0,193921372.0,124.0,9315068.493150685,3225500.4269044683,45272.96937416778,67.97391540621321,39.69,18.035018277846262,4,2,2002,5
4001,"['Horror', 'Science Fiction']",English,6.7,727.0,21.068,19000000.0,8247943.0,95.0,2467532.4675324676,901841.6555914182,26098.9010989011,32.94362878375929,44.89,16.759949589762293,4,3,1988,8
4003,"['Comedy', 'Crime']",English,5.7,1422.0,21.055,40000000.0,138259062.0,99.0,5970149.253731343,1899786.27404417,28109.627547434997,64.47517569712083,32.49,17.50439003707821,3,1,2006,1
4004,"['Thriller', 'Drama', 'Mystery']",Norwegian,6.7,1146.0,21.054,5904067.0,12975143.0,104.0,766761.948051948,280424.95487793296,5147.399302528334,51.96336265530063,44.89,15.591152162811294,4,3,2015,8
4005,['Horror'],English,6.6,1743.0,21.05,2500000.0,25533818.0,92.0,328947.36842105264,118764.84560570071,1433.48623853211,79.04761904761905,43.559999999999995,14.731801689838349,4,4,1981,10
4006,"['Action', 'Adventure', 'Fantasy', 'Family']",English,6.1,645.0,21.049,59000000.0,32140970.0,120.0,8309859.154929578,2802983.5146562783,91331.2693498452,29.253027348179057,37.209999999999994,17.893048018819147,2,1,2019,1
4007,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",English,5.6,1566.0,21.037,68000000.0,75700000.0,136.0,10303030.303030303,3232400.0570423543,43395.02233567326,71.0623043063938,31.359999999999996,18.035018277846262,4,1,2003,3
4008,"['Action', 'Adventure', 'Comedy']",Korean,6.7,144.0,21.035,19597380.0,10247262.0,126.0,2545114.2857142854,931655.8117423342,135154.3448275862,6.535057862491491,44.89,16.790906492823492,2,1,2022,1
4012,"['Drama', 'Comedy', 'Romance']",English,7.4,3369.0,21.011,50000000.0,314178011.0,139.0,5952380.952380952,2379705.8683546716,14836.79525222552,153.0598337195039,54.760000000000005,17.72753358339242,4,4,1997,12
4014,"['Action', 'Comedy']",English,6.2,1060.0,21.002,15000000.0,2500000.0,94.0,2083333.3333333333,714217.693552995,14137.60603204524,48.177438414689576,38.440000000000005,16.52356082573315,3,4,2012,12
4018,"['Thriller', 'Drama', 'Romance']",English,7.1,603.0,20.996,5000000.0,1862805.0,139.0,617283.9506172839,238140.5982091827,8278.14569536424,27.414075286415713,50.41,15.424948670398354,2,3,1992,9
4019,"['Action', 'Horror', 'Science Fiction']",English,6.0,2152.0,20.995,60000000.0,164648142.0,105.0,8571428.57142857,2857823.291259824,27868.09103576405,97.84041827688111,36.0,17.909855136853043,2,3,1999,7
4021,"['Western', 'Adventure', 'Action']",English,6.8,1055.0,20.978,100000000.0,108103450.0,136.0,12820512.82051282,4766898.655734579,94696.9696969697,48.002548002548,46.239999999999995,18.420680753952364,2,1,2004,2
4022,['Drama'],English,8.0,9785.0,20.977,33000000.0,269958228.0,116.0,3666666.6666666665,1573151.5469323546,3372.1643163703247,445.2382035764663,64.0,17.312018149733785,1,4,2008,12
4023,"['Crime', 'Action', 'Thriller']",English,6.1,1340.0,20.976,15000000.0,32556119.0,108.0,2112676.056338028,715102.9748283753,11185.682326621923,60.97560975609756,37.209999999999994,16.52356082573315,2,3,2014,8
4024,"['Comedy', 'Drama', 'Romance']",English,6.7,1722.0,20.974,20000000.0,21972336.0,98.0,2597402.5974025973,953561.5523982072,11607.661056297156,78.36534085737689,44.89,16.811242881518265,4,3,2008,8
4025,"['Adventure', 'War', 'History', 'Action']",English,6.3,2435.0,20.974,120000000.0,203567857.0,126.0,16438356.164383562,5721369.314389244,49261.08374384236,110.81277873850915,39.69,18.603002309079653,2,3,2004,7
4027,"['Drama', 'Horror', 'Thriller']",English,6.7,2286.0,20.968,11000000.0,791867.0,108.0,1428571.4285714286,524608.9278901183,4809.794490599038,104.06045156591405,44.89,16.213405921671733,2,2,2009,5
4028,['Drama'],English,7.3,4498.0,20.967,50000000.0,110206216.0,134.0,6024096.385542168,2384699.766299423,11113.580795732385,204.76168798652526,53.29,17.72753358339242,4,3,2011,9
4029,['Drama'],Italian,6.5,1713.0,20.965,0.0,22017.0,117.0,0.0,0.0,0.0,77.98770771682221,42.25,0.0,5,1,1976,1
4030,"['Family', 'Adventure', 'Drama']",English,6.2,1620.0,20.965,20000000.0,153698625.0,112.0,2777777.7777777775,953970.9038874315,12338.062924120914,73.75369906669702,38.440000000000005,16.811242881518265,4,3,1993,7
4032,"['Animation', 'Comedy', 'Family', 'Crime']",English,6.2,1579.0,20.953,15000000.0,51053787.0,82.0,2083333.3333333333,715887.9396745097,9493.67088607595,71.92638819295769,38.440000000000005,16.52356082573315,4,4,2005,12
4034,"['Action', 'Comedy']",Korean,7.6,194.0,20.947,10892000.0,69501772.0,103.0,1266511.6279069767,519978.9946054328,55856.41025641026,8.839476921674944,57.76,16.203539224586287,2,3,2019,7
4035,['Comedy'],English,4.2,726.0,20.941,19000000.0,39267515.0,85.0,3653846.1538461535,907311.0166658708,26134.800550206328,33.08873797912584,17.64,16.759949589762293,0,2,2003,4
4036,"['Drama', 'Thriller', 'Mystery', 'Action']",English,5.9,1773.0,20.939,30000000.0,5186767.0,104.0,4347826.0869565215,1432733.1773246096,16910.935738444194,80.81498700943526,34.81,17.216707972959764,3,4,2013,11
4038,"['Action', 'Adventure', 'Science Fiction']",English,6.4,2161.0,20.928,2000000.0,14333790.0,96.0,270270.27027027024,95565.749235474,925.0693802035153,98.54979934330535,40.96000000000001,14.508658238524095,5,3,2015,9
4039,"['Comedy', 'Drama', 'Family', 'Music', 'Romance', 'TV Movie']",English,6.5,3476.0,20.928,0.0,7000000.0,111.0,0.0,0.0,0.0,158.5187887632251,42.25,0.0,4,3,2007,8
4041,"['Action', 'Thriller', 'War', 'Drama']",Chinese,7.1,223.0,20.926,70000000.0,579220560.0,139.0,8641975.308641976,3345120.902226895,312500.0,10.170573748061663,50.41,18.064005814299346,4,1,2018,2
4042,"['Comedy', 'Romance']",English,6.2,4331.0,20.925,80000000.0,516642939.0,115.0,11111111.11111111,3823178.0167264035,18467.220683287167,197.5370581527936,38.440000000000005,18.197537205138154,2,4,2004,12
4043,"['Drama', 'Romance']",English,6.8,4579.0,20.925,14500000.0,147298761.0,120.0,1858974.358974359,692951.0155316606,3165.9388646288207,208.84834663625998,46.239999999999995,16.489659276356317,4,4,1996,11
4044,"['Action', 'Adventure', 'Comedy']",English,5.7,1531.0,20.921,28000000.0,40547440.0,83.0,4179104.4776119404,1338368.1468381053,18276.762402088774,69.84170430181105,32.49,17.147715103853763,3,3,2011,8
4045,"['Action', 'Drama', 'Thriller']",English,6.1,1956.0,20.919,28000000.0,53260230.0,113.0,3943661.971830986,1338496.1040202687,14307.61369443025,89.23764770290616,37.209999999999994,17.147715103853763,4,1,2014,2
4046,"['Drama', 'Romance', 'Music']",English,7.6,4134.0,20.919,52500000.0,179213434.0,128.0,6104651.162790698,2509680.195038004,12696.493349455865,188.6034946849765,57.76,17.77632374660947,3,2,2001,5
4049,"['Horror', 'Drama', 'Thriller']",Spanish,7.2,2608.0,20.91,3400000.0,78638987.0,105.0,414634.14634146343,162601.62601626015,1303.1812955155233,119.03240529438612,51.84,15.039286283703994,6,2,2007,5
4052,"['Comedy', 'Music', 'Drama']",English,6.9,629.0,20.897,30000000.0,65742992.0,108.0,3797468.3544303793,1435612.767382878,47619.04761904762,28.725396172991736,47.61000000000001,17.216707972959764,4,1,2006,3
4054,"['Drama', 'History']",English,6.7,2413.0,20.892,40000000.0,60917189.0,123.0,5194805.194805195,1914608.4625694046,16570.008285004144,110.22291247944455,44.89,17.50439003707821,2,2,2006,5
